"","custid","SUBSCRIBE","Disc","Title","LastOrder","Pcode","DA_Income","DA_Under20","DA_Over60","DA_Single","NumDeliv","NumMeals","MealsPerDeliv","Healthy","Veggie","Meaty","Special","TotPurch","Weeks3Meals","Sample"
"188",1397865,"N","NA","Mrs",2018-01-07,"J0M 3W4",54.7,213,277,42,24,48,2,30,14,4,0,522.040739446878,NA,"Validation"
"189",1756500,"N","NA","Mrs",2018-01-17,"V9G 0S7",61.4,118,76,32,21,63,3,12,9,14,28,807.498562367633,NA,"Estimation"
"190",2587495,NA,"NA","NA",2017-12-19,"G0R 0K",51.5,155,102,64,25,25,1,0,3,8,14,335.855015134439,NA,"Holdout"
"191",2587949,NA,"NA","NA",2018-01-07,"J8H 1H",66.5,291,186,38,11,22,2,2,2,3,15,243.868362981826,NA,"Holdout"
"192",3269578,NA,"NA","NA",2018-02-13,"E8B 3A",78,270,155,44,19,38,2,0,4,1,33,433.440922945738,NA,"Holdout"
"193",1783414,NA,"NA","NA",2018-02-06,"G0R 1H",55.4,186,159,26,28,56,2,23,9,22,2,688.718401357532,NA,"Holdout"
"194",2286679,NA,"NA","Mr",2018-01-22,"E5B 1H",86.6,134,171,40,34,68,2,26,7,14,21,805.476230747998,3,"Holdout"
"195",2867684,"N","NA","Ms",2017-12-23,"T1G 3A",45.8,221,127,86,19,57,3,42,2,8,5,611.499967183918,NA,"Validation"
"196",2543629,NA,"NA","Mr",2017-11-21,"L6A 3A",49,310,123,41,8,16,2,5,0,1,10,211.009057074785,NA,"Holdout"
"197",3203520,NA,"Senior","Mr",2017-11-04,"E6L 2W",98.8,263,149,11,12,24,2,2,13,6,3,297.130943834782,NA,"Holdout"
"198",3094665,"Y","Senior","NA",2017-12-14,"H7B 0V",49.7,228,131,84,7,21,3,0,6,8,7,253.09366380237,1,"Validation"
"199",2704767,"N","NA","Ms",2018-02-18,"E5J 0E",78.2,205,167,86,15,45,3,7,3,14,21,536.104302797467,NA,"Estimation"
"200",3090259,"N","NA","Mrs",2018-02-06,"L7J 0W",62.4,274,99,30,28,84,3,34,9,8,33,856.138945922256,NA,"Estimation"
"201",3270390,"N","NA","NA",2017-12-30,"J2N 1S7",78.2,264,95,15,23,46,2,41,0,5,0,555.490002255887,NA,"Estimation"
"202",2376258,"Y","Student","Mr",2018-01-21,"N3Y 3P6",103.8,256,202,42,13,26,2,6,7,7,6,322.631229583174,3,"Estimation"
"203",1209808,NA,"NA","Mrs",2018-02-16,"S9X 1X3",101.7,150,76,29,28,56,2,0,13,8,35,641.66472479701,2,"Holdout"
"204",2997846,NA,"Student","Ms",2018-01-24,"T1G 1Z9",63.4,11,90,46,25,50,2,5,3,1,41,610.323060583323,NA,"Holdout"
"205",2719902,"N","NA","NA",2018-02-26,"H7X 3H8",24.3,160,165,42,17,51,3,40,8,1,2,627.135358862579,NA,"Estimation"
"206",1957740,"N","NA","Mrs",2018-01-15,"J4V 0C8",120,290,149,70,14,42,3,25,1,3,13,485.804648794234,NA,"Validation"
"207",2043555,NA,"NA","Mrs",2018-02-25,"T9M 1G6",83.3,186,141,40,15,15,1,9,0,4,2,154.262957833707,NA,"Holdout"
"208",1765618,"N","NA","Dr",2018-02-02,"A1Y 2E4",80.8,155,189,36,14,28,2,12,0,12,4,308.502208121121,NA,"Validation"
"209",2086931,"N","Senior","NA",2018-01-06,"V4V 3E8",69.7,57,124,54,15,30,2,21,1,1,7,379.986035842448,NA,"Estimation"
"210",1939159,"N","NA","Ms",2018-02-11,"H8R 2L",80.2,157,176,53,31,62,2,3,8,9,42,767.820192545652,NA,"Estimation"
"211",1704436,NA,"NA","Mrs",2018-01-31,"T4X 1T",66.7,143,110,38,16,48,3,27,2,0,19,546.062930971384,NA,"Holdout"
"212",1278809,"Y","NA","Mrs",2018-02-17,"K1E 2Y",78.4,157,257,95,44,88,2,3,0,39,46,1079.84594155848,1,"Estimation"
"213",2541528,"N","Student","Mrs",2018-01-05,"G4W 0G",62,206,212,24,13,13,1,0,4,2,7,176.155686782673,NA,"Estimation"
"214",2266983,NA,"NA","Mr",2018-02-19,"L4P 1W",42.6,183,204,19,25,50,2,2,4,3,41,571.394260786474,NA,"Holdout"
"215",2236042,NA,"NA","NA",2018-02-22,"J5A 0H",89.8,288,179,11,29,58,2,5,15,29,9,746.497118506581,NA,"Holdout"
"216",2747797,"Y","Student","Mrs",2018-01-25,"L9T 2J",100.4,90,218,13,4,8,2,1,1,1,5,104.59573802352,1,"Estimation"
"217",1530188,"N","Student","Ms",2017-12-14,"J4V 2J",63.8,95,178,20,18,36,2,4,4,0,28,368.435645923018,NA,"Validation"
"218",2011630,"N","NA","Mr",2018-02-21,"H9P 3P",NA,123,NA,NA,9,18,2,10,7,1,0,205.673843510449,NA,"Validation"
"219",2016795,"N","NA","Ms",2018-01-31,"R4K 0G",82.8,197,67,45,15,30,2,2,0,2,26,306.794525496662,NA,"Estimation"
"220",3104843,"Y","NA","NA",2018-02-11,"T1G 0E",69.1,352,123,35,18,54,3,0,11,1,42,649.536248657852,6,"Estimation"
"221",3023222,NA,"NA","NA",2017-12-08,"E8T 3S3",35.3,295,201,50,14,28,2,20,0,3,5,346.452648177743,NA,"Holdout"
"222",2260805,"N","Senior","Mrs",2018-02-26,"J6N 0T0",70,173,142,7,17,17,1,6,0,2,9,193.563914747909,NA,"Estimation"
"223",3329945,"N","NA","Ms",2018-01-04,"A2H 0A1",57.4,145,149,7,23,23,1,3,1,3,16,318.755024291575,NA,"Estimation"
"224",1204510,"N","NA","Mrs",2018-01-03,"G3Z 3W6",63.2,288,173,22,20,40,2,2,10,1,27,530.478063970804,NA,"Estimation"
"225",1185007,"N","NA","NA",2018-01-06,"H7M 3P8",46.9,221,145,47,17,51,3,20,0,4,27,624.808471642435,NA,"Estimation"
"226",1592667,"N","NA","NA",2018-02-12,"E6J 1G9",106.1,170,120,45,19,38,2,6,0,30,2,484.901700731367,NA,"Estimation"
"227",1807003,"N","Senior","Mr",2017-12-01,"P8N 0L7",63.4,197,106,38,15,15,1,9,1,3,2,206.757976608351,NA,"Validation"
"228",1666207,"N","Senior","Ms",2018-01-28,"N7G 3K3",37.9,283,76,55,22,22,1,1,2,0,19,278.874020490795,NA,"Validation"
"229",2323662,NA,"NA","Ms",2018-01-24,"J8A 0T8",73.9,192,140,53,21,42,2,1,2,23,16,522.858067944646,NA,"Holdout"
"230",2786957,"Y","NA","Mr",2018-02-14,"K7G 1Y",75.3,214,172,19,38,76,2,2,69,5,0,1050.16339105368,4,"Estimation"
"231",2026004,NA,"NA","Mr",2018-01-31,"G5H 3S",50.3,254,124,18,18,18,1,7,1,0,10,250.459353324026,NA,"Holdout"
"232",1731712,NA,"NA","Mr",2018-01-29,"G5B 1H",12.2,162,175,6,21,42,2,31,1,10,0,443.85025908798,NA,"Holdout"
"233",3234473,NA,"NA","Ms",2018-02-10,"E7L 3L",57.2,58,187,39,21,21,1,1,1,1,18,218.132480442524,NA,"Holdout"
"234",3303028,"N","Student","NA",2018-01-23,"B2T 2W",81.4,198,167,59,21,42,2,12,15,1,14,463.923276297748,NA,"Validation"
"235",2843489,"Y","NA","Mrs",2018-01-29,"J2W 0H",68.8,285,74,50,41,82,2,0,3,5,74,1110.70163029805,1,"Validation"
"236",1719143,"N","NA","NA",2018-02-17,"G5T 2B",68,187,139,42,17,51,3,38,0,12,1,558.489722840488,NA,"Estimation"
"237",2499506,"Y","NA","Ms",2018-02-27,"E7B 3X",81.2,246,160,52,45,90,2,4,34,26,26,1167.76847703382,0,"Validation"
"238",1953798,"N","NA","Mr",2017-11-05,"V0L 3S",46.3,161,153,64,12,24,2,12,2,0,10,304.351223990321,NA,"Estimation"
"239",2797150,NA,"NA","Ms",2018-01-29,"B1B 1J",91.9,135,179,51,37,74,2,25,5,16,28,789.863139417022,NA,"Holdout"
"240",1206880,NA,"NA","Mrs",2018-02-12,"H0H 2B",69.9,230,140,13,14,28,2,3,1,10,14,355.234090454876,2,"Holdout"
"241",1122305,"N","NA","NA",2018-02-13,"B0V 2H9",84.1,173,178,25,41,82,2,41,13,21,7,877.11419467628,NA,"Validation"
"242",1222802,"Y","Student","Mr",2018-02-18,"J6R 3P0",90.7,258,118,38,47,94,2,70,4,20,0,1113.50846236199,2,"Estimation"
"243",2878085,"N","NA","Mr",2017-12-28,"L9N 0L2",74.5,266,181,27,12,24,2,11,4,4,5,325.580113112926,NA,"Estimation"
"244",2024159,"N","NA","NA",2018-01-10,"B1K 1E1",52.4,171,147,24,17,17,1,8,1,6,2,203.176728544757,NA,"Validation"
"245",3131689,"N","Student","Mr",2017-11-10,"L3V 1R5",93.3,207,139,15,14,14,1,2,0,6,6,140.296061515808,NA,"Estimation"
"246",2166203,"N","NA","Mrs",2018-01-11,"G0S 1C4",30,264,320,36,35,70,2,60,3,1,6,923.449189532548,NA,"Validation"
"247",1829827,"N","Student","NA",2018-01-13,"T1L 2L5",59.1,302,121,32,10,20,2,4,1,15,0,231.476513035595,NA,"Estimation"
"248",2328611,"N","NA","Ms",2017-12-05,"T1P 0G1",64.9,172,294,5,17,17,1,0,0,2,15,193.421698639169,NA,"Validation"
"249",1413502,"N","NA","Mrs",2018-02-02,"V1R 2A4",66.7,166,172,86,26,52,2,31,12,3,6,670.887627527118,NA,"Estimation"
"250",1969056,"Y","Senior","Mrs",2018-02-14,"B1K 2R",90.4,177,157,51,35,70,2,41,5,18,6,832.595908641815,4,"Estimation"
"251",1784858,NA,"NA","NA",2018-01-01,"J0M 0C",72.7,284,172,34,9,18,2,4,0,2,12,207.937966648489,NA,"Holdout"
"252",2934062,NA,"NA","Ms",2017-12-22,"J0E 1H",78.1,147,96,84,12,36,3,4,3,25,4,459.72088611871,NA,"Holdout"
"253",2280564,"N","NA","Mr",2018-01-06,"H7X 3L",68.6,154,258,69,23,46,2,15,1,21,9,623.078010119498,NA,"Validation"
"254",3269235,NA,"Student","NA",2018-02-13,"M8V 2J",65,182,287,31,35,70,2,23,0,25,22,913.781607486308,NA,"Holdout"
"255",1563138,"N","NA","NA",2018-01-02,"E5M 3X",83.9,109,143,38,23,23,1,0,0,14,9,253.857245691121,NA,"Validation"
"256",2979836,"Y","NA","Ms",2018-02-07,"E4T 0H",NA,170,NA,NA,44,44,1,0,6,15,23,607.762450650334,2,"Estimation"
"257",2236155,"N","Senior","Mr",2018-02-02,"H3J 1L",21.9,172,105,43,24,72,3,26,11,8,27,771.021536305547,NA,"Validation"
"258",2972349,"N","NA","Mr",2018-02-21,"G6G 0C",81.5,204,121,25,22,44,2,9,0,30,5,566.041402630508,NA,"Validation"
"259",1148751,"Y","Student","NA",2018-02-04,"E2A 1T",77.5,247,121,7,41,82,2,22,1,24,35,1112.48901602626,1,"Estimation"
"260",2467130,NA,"Senior","Ms",2018-01-25,"E5T 3G",61.5,309,163,22,10,20,2,4,8,3,5,261.812540851533,2,"Holdout"
"261",2299197,"Y","NA","Ms",2018-02-05,"K9V 2C1",89,256,130,23,39,78,2,41,4,2,31,835.180912770331,1,"Validation"
"262",2457106,"N","NA","NA",2017-12-12,"B1G 3Z9",62.2,111,49,38,11,33,3,0,0,11,22,389.770690625533,NA,"Estimation"
"263",2437288,"Y","NA","Mrs",2018-01-14,"T4L 0G4",64.3,305,108,28,8,16,2,6,1,6,3,217.240464508533,2,"Validation"
"264",1182060,"Y","Senior","Mr",2018-02-08,"E4H 0Z5",87.1,256,130,34,32,96,3,35,34,8,19,1114.87104642391,0,"Validation"
"265",2338960,NA,"NA","NA",2018-01-24,"G6G 1L2",104.4,204,195,14,15,30,2,1,10,11,8,306.524855475873,NA,"Holdout"
"266",1482165,"N","Senior","Mr",2018-01-20,"E1J 2Y1",75.4,294,120,61,29,58,2,16,28,5,9,602.191204268485,NA,"Estimation"
"267",2002276,NA,"Senior","NA",2018-01-13,"R9A 2T9",NA,237,NA,NA,34,34,1,20,1,3,10,402.403386268765,NA,"Holdout"
"268",1166645,"N","NA","Mr",2017-12-26,"K2S 1Z3",46.2,189,218,19,28,56,2,38,7,10,1,598.844036474824,NA,"Estimation"
"269",2215470,"N","NA","NA",2018-02-09,"T4V 0R3",63.4,159,198,23,15,30,2,15,0,12,3,395.514293443412,NA,"Estimation"
"270",2713599,"N","NA","Ms",2017-12-17,"R5G 2J",51.2,262,96,21,26,52,2,10,2,26,14,587.231508404016,NA,"Estimation"
"271",2307440,NA,"Senior","NA",2017-12-08,"J0X 2W",64.8,45,155,20,13,39,3,24,0,7,8,461.592464379966,NA,"Holdout"
"272",3072114,"N","Senior","Dr",2018-01-06,"E8A 3R",77.9,189,82,24,20,40,2,0,13,0,27,511.394864469767,NA,"Estimation"
"273",3121011,"N","NA","Mrs",2018-02-11,"K7G 0Y",53,121,192,69,12,36,3,10,1,0,25,425.642944023013,NA,"Estimation"
"274",2529351,NA,"Student","NA",2017-12-02,"G6L 3T",123,58,80,93,17,51,3,2,3,13,33,638.736975174397,NA,"Holdout"
"275",2157833,"N","NA","Mrs",2017-11-29,"B2E 1P",73.1,215,117,63,19,19,1,0,3,0,16,210.682018229738,NA,"Validation"
"276",2136722,"N","Senior","Dr",2018-02-10,"R1A 1W",92.6,191,185,54,21,42,2,21,0,20,1,454.279740482569,NA,"Estimation"
"277",2039208,"N","NA","Mrs",2017-11-29,"G5V 1H",24.2,58,106,31,16,32,2,10,19,1,2,422.972179353237,NA,"Validation"
"278",2030587,"N","Senior","Mrs",2017-10-29,"J8N 2W",84.8,180,169,3,8,16,2,10,2,3,1,206.105542123318,NA,"Estimation"
"279",2321197,"N","NA","Ms",2017-12-30,"M4W 2R",43.7,229,184,26,15,30,2,0,19,10,1,317.251797951758,NA,"Estimation"
"280",1551926,NA,"NA","NA",2018-01-24,"J5R 0V",88.4,245,120,1,13,13,1,0,1,0,12,134.283782642335,NA,"Holdout"
"281",2830558,NA,"NA","NA",2017-12-07,"N3Y 0L3",78,220,162,49,21,42,2,22,0,9,11,428.650997165591,NA,"Holdout"
"282",3060798,NA,"NA","Dr",2018-02-28,"L7B 0K9",61.8,250,180,32,8,16,2,2,0,0,14,160.302612870932,NA,"Holdout"
"283",2034420,"N","NA","NA",2017-12-31,"E3E 3C8",96.5,213,125,39,28,56,2,7,0,7,42,712.301730781794,NA,"Validation"
"284",2882463,"N","NA","Ms",2017-11-26,"M1B 2Y6",56,225,158,20,19,19,1,10,2,0,7,201.116022724658,NA,"Validation"
"285",1919105,"Y","NA","NA",2018-02-23,"L7J 1W0",58.4,192,104,0,36,72,2,61,7,1,3,805.606007605791,8,"Estimation"
"286",2688870,"N","NA","Ms",2018-02-15,"B2G 2Z3",50,127,163,84,26,52,2,5,5,6,36,591.284453988075,NA,"Validation"
"287",2766163,"N","NA","Ms",2018-01-29,"T4X 2L5",56.6,217,112,43,23,69,3,1,9,28,31,866.436361636966,NA,"Validation"
"288",3139323,"Y","NA","Mr",2018-03-01,"L9S 0V2",88.9,264,152,26,50,50,1,19,0,20,11,578.361358959228,1,"Validation"
"289",3119620,"N","Senior","Mrs",2017-12-24,"E8P 0P8",78.7,359,133,59,21,42,2,14,4,5,19,453.120101697743,NA,"Estimation"
"290",3296076,"N","Senior","Ms",2018-01-16,"E7P 3V",90.1,169,113,61,30,60,2,41,0,16,3,661.919487342238,NA,"Validation"
"291",2863005,"Y","NA","Ms",2018-02-26,"E4X 3R",62.2,200,254,15,8,8,1,5,1,0,2,91.1370332241058,6,"Validation"
"292",2015771,NA,"NA","Ms",2018-01-15,"E8P 2J",77.5,51,157,18,16,32,2,1,0,12,19,377.509985864162,NA,"Holdout"
"293",2374178,"N","Senior","Mrs",2017-11-17,"T7Z 0L",74.9,144,233,41,10,20,2,16,0,4,0,271.102927513421,NA,"Estimation"
"294",3013256,NA,"NA","Dr",2018-02-01,"J5A 1G",41.5,290,140,73,26,52,2,18,0,3,31,529.178268007934,NA,"Holdout"
"295",3288999,"N","Senior","Mr",2017-12-27,"E5P 2J",105.6,182,114,57,8,16,2,3,0,2,11,177.743066072464,NA,"Validation"
"296",3181093,NA,"NA","Mr",2018-02-04,"J8N 0S",72.7,239,129,63,34,102,3,14,11,9,68,1170.0459773317,2,"Holdout"
"297",2014324,"N","NA","Ms",2018-01-29,"E5M 0C",85.3,246,151,29,23,46,2,3,7,2,34,469.736460655928,NA,"Estimation"
"298",2252887,"Y","Student","NA",2018-01-29,"J1A 3L",89.1,133,287,5,17,51,3,21,11,15,4,708.325703395531,4,"Estimation"
"299",3170437,"Y","NA","Mr",2018-01-12,"E7B 0V",69,201,136,61,36,72,2,47,5,7,13,922.948847159743,3,"Estimation"
"300",1436426,"N","NA","NA",2018-02-24,"E5A 0R",63.9,216,211,51,36,108,3,44,6,23,35,1302.27082255483,NA,"Validation"
"301",1408637,"N","NA","NA",2017-11-13,"N4X 2K1",87.9,178,131,41,15,30,2,7,0,0,23,347.60307546705,NA,"Estimation"
"302",3074123,"N","Senior","NA",2017-11-02,"G0C 3L6",49.1,214,200,51,7,14,2,0,2,5,7,179.863787602633,NA,"Estimation"
"303",1794688,"N","NA","Mr",2018-01-17,"J3T 1W6",109.4,154,110,50,27,81,3,21,0,48,12,1007.62349672802,NA,"Estimation"
"304",1450533,NA,"NA","Mr",2017-10-30,"J5W 0S1",62.3,119,186,21,9,27,3,6,4,5,12,290.583683012053,NA,"Holdout"
"305",1479439,"N","NA","Ms",2018-01-07,"G0T 0J4",103.1,236,152,49,21,21,1,0,3,1,17,254.51704820618,NA,"Validation"
"306",1468902,"N","Senior","Mrs",2018-01-23,"A0E 1Y1",100.2,297,110,62,18,36,2,7,5,11,13,448.28086642921,NA,"Estimation"
"307",3156450,"N","NA","NA",2018-01-02,"J5A 2L3",71.7,212,200,45,24,48,2,28,4,3,13,484.462507009506,NA,"Estimation"
"308",2482067,"Y","NA","Mr",2018-01-20,"J0M 3W4",81.3,195,139,91,13,13,1,0,7,4,2,148.224737131968,2,"Estimation"
"309",1881718,"N","NA","NA",2018-01-18,"V9G 0S7",49.5,179,114,64,37,74,2,45,10,19,0,799.729301154613,NA,"Estimation"
"310",1220573,"N","Senior","Ms",2017-12-31,"G0R 0K",76.5,298,95,42,31,93,3,0,9,30,54,1111.10844892077,NA,"Validation"
"311",3306993,"N","NA","NA",2017-12-16,"J8H 1H",90.9,276,283,5,22,66,3,9,30,27,0,747.673634178936,NA,"Estimation"
"312",2420311,"N","NA","Mr",2018-02-17,"E8B 3A",72,298,239,8,23,69,3,43,0,16,10,875.924922410399,NA,"Validation"
"313",1118240,NA,"NA","Mrs",2017-11-17,"G0R 1H",60.9,243,147,48,14,28,2,14,3,7,4,356.803322017193,NA,"Holdout"
"314",2509551,"N","NA","Mr",2017-11-13,"E5B 1H",56.9,219,249,38,10,10,1,0,4,3,3,122.747425083071,NA,"Validation"
"315",2246749,NA,"NA","Ms",2018-02-13,"T1G 3A",69.3,234,164,46,30,90,3,74,3,13,0,1195.4348379001,NA,"Holdout"
"316",2796083,NA,"Senior","NA",2018-02-05,"L6A 3A",91.4,218,108,64,12,24,2,11,4,0,9,311.394755333662,NA,"Holdout"
"317",1476011,"Y","NA","NA",2018-02-19,"E6L 2W",60.3,115,171,15,45,90,2,18,9,6,57,1169.78839734569,2,"Validation"
"318",2813659,NA,"NA","NA",2018-02-14,"H7B 0V",67.6,350,134,46,24,72,3,2,11,50,9,728.18087375164,NA,"Holdout"
"319",2340027,NA,"NA","NA",2018-02-02,"E5J 0E",44.1,119,195,61,35,70,2,3,5,13,49,763.018964678049,NA,"Holdout"
"320",1199872,NA,"NA","Mr",2018-01-16,"L7J 0W",79.9,266,133,33,10,10,1,2,0,3,5,133.085500728339,NA,"Holdout"
"321",3089350,"N","NA","Mrs",2018-02-20,"J2N 1S7",96.2,113,211,62,22,22,1,0,2,14,6,289.310250867158,NA,"Validation"
"322",2362333,"N","NA","Mr",2017-12-07,"N3Y 3P6",99.9,137,194,2,13,26,2,0,0,4,22,330.688300721347,NA,"Estimation"
"323",3028737,NA,"NA","NA",2017-11-07,"S9X 1X3",86.3,150,137,28,6,12,2,1,1,0,10,165.280810296535,3,"Holdout"
"324",1453886,NA,"NA","Dr",2018-02-25,"T1G 1Z9",32.6,116,180,62,9,18,2,16,1,1,0,214.582631003112,2,"Holdout"
"325",1701986,"Y","NA","Mrs",2018-02-06,"H7X 3H8",79.6,195,85,26,42,42,1,14,3,2,23,428.731551647186,3,"Estimation"
"326",2161560,"N","NA","NA",2018-01-07,"J4V 0C8",79.1,140,122,48,26,104,4,12,0,26,66,1299.77733805776,NA,"Estimation"
"327",1271153,"N","Student","NA",2017-11-10,"T9M 1G6",62.9,210,173,67,15,30,2,18,2,8,2,393.895622324198,NA,"Estimation"
"328",1911639,NA,"NA","Mr",2018-01-24,"A1Y 2E4",73.4,341,115,4,18,36,2,13,13,10,0,361.420031458139,NA,"Holdout"
"329",3010212,"N","NA","NA",2018-01-18,"V4V 3E8",52.7,251,71,48,12,24,2,0,2,4,18,331.446020051837,NA,"Estimation"
"330",2722710,NA,"Student","Ms",2017-12-10,"H8R 2L",83.6,81,134,1,11,22,2,0,2,4,16,293.469241540879,NA,"Holdout"
"331",1121260,"N","NA","NA",2018-01-05,"T4X 1T",63.5,233,136,1,25,25,1,5,0,4,16,259.500538464636,NA,"Validation"
"332",2722640,"N","NA","Mr",2018-01-02,"K1E 2Y",38.6,205,123,26,12,36,3,25,7,4,0,431.364679835737,NA,"Estimation"
"333",3037668,"Y","NA","Ms",2017-12-17,"G4W 0G",62.7,335,89,22,27,54,2,32,2,18,2,543.96341875568,1,"Estimation"
"334",2638381,"Y","NA","NA",2017-11-29,"L4P 1W",97.3,235,168,34,9,27,3,3,6,0,18,337.902352323756,1,"Validation"
"335",2599258,"N","NA","NA",2018-02-20,"J5A 0H",NA,181,NA,NA,32,64,2,29,3,27,5,670.01791870594,NA,"Validation"
"336",2352993,"N","NA","Mrs",2018-02-25,"L9T 2J",84.7,111,169,57,28,84,3,20,1,18,45,862.313649997115,NA,"Validation"
"337",3023751,"N","Student","Mr",2017-12-24,"J4V 2J",88.9,203,179,48,24,72,3,21,8,40,3,721.892701864243,NA,"Validation"
"338",1444236,"N","NA","Mrs",2017-11-13,"H9P 3P",70.1,283,211,57,8,16,2,7,0,6,3,165.504122257233,NA,"Validation"
"339",1388525,NA,"NA","NA",2018-01-30,"R4K 0G",63,137,157,21,40,80,2,1,6,16,57,1084.34883803129,NA,"Holdout"
"340",1708962,"Y","NA","Ms",2018-02-08,"T1G 0E",59.4,146,192,50,33,66,2,10,3,14,39,851.893955592066,2,"Validation"
"341",1590722,"Y","NA","NA",2018-02-28,"E8T 3S3",84.8,268,147,54,14,42,3,21,2,1,18,518.117665149271,3,"Estimation"
"342",3262315,NA,"Senior","Mrs",2018-02-25,"J6N 0T0",48.7,264,96,36,26,26,1,6,12,2,6,343.072415877134,NA,"Holdout"
"343",1769533,NA,"NA","NA",2018-01-24,"A2H 0A1",74.9,179,141,66,26,78,3,13,2,7,56,863.121881268919,NA,"Holdout"
"344",1392391,"N","NA","NA",2018-02-04,"G3Z 3W6",NA,165,NA,NA,17,51,3,2,5,11,33,564.133567783982,NA,"Validation"
"345",2380359,NA,"NA","Mr",2018-01-03,"H7M 3P8",24.7,180,288,54,14,14,1,0,0,1,13,160.570406895131,NA,"Holdout"
"346",2067546,"Y","NA","NA",2018-01-20,"E6J 1G9",41.8,277,121,27,7,14,2,8,2,0,4,189.405475292355,8,"Estimation"
"347",2212186,"N","NA","Ms",2018-01-10,"P8N 0L7",88.3,204,179,51,22,44,2,11,2,24,7,493.290395595133,NA,"Validation"
"348",1725642,"N","Senior","Ms",2018-01-01,"N7G 3K3",66.2,218,136,30,28,84,3,40,0,38,6,997.134710535407,NA,"Validation"
"349",1426575,"N","Student","NA",2018-02-19,"J8A 0T8",86.1,314,119,44,10,20,2,0,2,8,10,201.743843816221,NA,"Validation"
"350",1228147,NA,"Student","Ms",2018-01-30,"K7G 1Y",107.7,260,139,16,16,16,1,0,0,3,13,173.833432912827,NA,"Holdout"
"351",1882763,"Y","Senior","Ms",2018-01-27,"G5H 3S",99.5,285,220,68,16,32,2,22,3,1,6,329.489260673523,0,"Validation"
"352",2393538,"N","NA","Dr",2018-01-08,"G5B 1H",83.5,320,148,17,14,28,2,18,0,10,0,361.620456635952,NA,"Estimation"
"353",2701468,NA,"NA","Mr",2018-01-06,"E7L 3L",77.6,178,105,57,19,38,2,21,5,9,3,497.17083934322,5,"Holdout"
"354",1520519,"Y","NA","Mrs",2017-12-03,"B2T 2W",66.1,192,191,72,12,48,4,30,0,0,18,667.238372415304,1,"Validation"
"355",1187209,"N","NA","Mr",2017-11-07,"J2W 0H",101.6,211,163,56,13,26,2,11,0,3,12,352.557548500597,NA,"Estimation"
"356",2840450,"N","NA","Mr",2018-01-18,"G5T 2B",81.9,231,164,29,24,24,1,6,2,16,0,316.426669836044,NA,"Estimation"
"357",1257903,"N","NA","Ms",2018-02-18,"E7B 3X",46.5,164,160,38,19,38,2,8,3,9,18,514.586294271052,NA,"Validation"
"358",2752868,"Y","NA","Ms",2018-01-25,"V0L 3S",66.9,215,163,26,30,60,2,9,35,8,8,708.128473944962,1,"Estimation"
"359",2469013,"N","NA","Mrs",2017-11-24,"B1B 1J",31.6,150,135,33,16,16,1,4,0,2,10,180.635651409626,NA,"Estimation"
"360",1324910,"N","NA","Mrs",2018-01-27,"H0H 2B",66.1,224,173,17,28,56,2,1,3,0,52,593.192557200789,NA,"Validation"
"361",1335296,NA,"NA","Mrs",2018-02-25,"B0V 2H9",18.2,133,104,37,41,82,2,27,6,34,15,1023.02115001157,NA,"Holdout"
"362",1359795,"N","NA","NA",2017-12-07,"J6R 3P0",96.3,183,217,23,18,54,3,22,12,10,10,742.36049220711,NA,"Validation"
"363",1133807,NA,"Senior","Mrs",2018-01-19,"L9N 0L2",57.3,297,129,24,22,66,3,27,5,27,7,698.281711377203,NA,"Holdout"
"364",1698146,"N","NA","NA",2017-12-29,"B1K 1E1",NA,175,NA,NA,15,30,2,0,0,5,25,345.899736620486,NA,"Estimation"
"365",2396195,NA,"NA","NA",2018-02-21,"L3V 1R5",66.6,151,223,48,16,32,2,11,10,1,10,445.185042142868,NA,"Holdout"
"366",1795216,NA,"NA","Mrs",2017-12-22,"G0S 1C4",82.2,240,108,49,27,81,3,40,10,27,4,880.085836960003,2,"Holdout"
"367",2554831,"N","Senior","Mr",2017-12-22,"T1L 2L5",83.6,9,150,30,15,30,2,3,7,4,16,419.826561324298,NA,"Estimation"
"368",1273963,"N","NA","Mr",2017-11-25,"T1P 0G1",81.4,207,176,4,14,14,1,7,0,2,5,175.022720005363,NA,"Estimation"
"369",1425273,NA,"NA","Mrs",2018-02-21,"V1R 2A4",58.5,214,177,28,31,31,1,16,2,13,0,381.477452332154,NA,"Holdout"
"370",2823767,NA,"Senior","Ms",2018-02-05,"B1K 2R",42.7,364,133,38,40,120,3,46,4,21,49,1463.0580702424,6,"Holdout"
"371",2457633,"N","NA","Dr",2018-02-19,"J0M 0C",62.2,160,109,23,20,40,2,17,4,5,14,492.364207357168,NA,"Estimation"
"372",2928408,"N","Senior","Mr",2018-01-02,"J0E 1H",NA,143,NA,NA,16,32,2,4,0,27,1,363.237069189548,NA,"Estimation"
"373",2158940,NA,"NA","Mr",2018-01-14,"H7X 3L",53.5,359,112,63,27,81,3,63,0,18,0,1016.24180348217,NA,"Holdout"
"374",2550931,"N","NA","NA",2018-02-03,"M8V 2J",68.6,225,148,43,38,76,2,23,0,12,41,870.899369902909,NA,"Validation"
"375",3067114,"N","NA","Mr",2017-11-05,"E5M 3X",46.6,199,158,39,12,24,2,0,5,18,1,247.820170685649,NA,"Estimation"
